"DISTRITO","MUNICIPIO","MICROREGIAO","MESOREGIAO","UF","CATEGORIA","LOCALIDADE","LON","LAT","ALT","TIPO"
NOVA ARAÇÁ,NOVA ARAÇÁ,GUAPORÉ,NORDESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA ARAÇÁ,-51.7421646339673,-28.6581760370725,"607.705283",URBANO
NOVA BASSANO,NOVA BASSANO,GUAPORÉ,NORDESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA BASSANO,-51.7032314173958,-28.7234686416168,"601.183779",URBANO
NOVA BOA VISTA,NOVA BOA VISTA,CARAZINHO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA BOA VISTA,-52.9814768438008,-27.9879676591236,"416.0114",URBANO
NOVA BRÉSCIA,NOVA BRÉSCIA,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA BRÉSCIA,-52.0179835406116,-29.2165114325477,"333.902791",URBANO
NOVA CANDELÁRIA,NOVA CANDELÁRIA,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA CANDELÁRIA,-54.1041142397608,-27.6120981609471,"297.512609",URBANO
NOVA ESPERANÇA DO SUL,NOVA ESPERANÇA DO SUL,SANTA MARIA,CENTRO OCIDENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA ESPERANÇA DO SUL,-54.8358729018542,-29.4045957086276,"326.047627",URBANO
NOVA HARTZ,NOVA HARTZ,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,NOVA HARTZ,-50.9037934307384,-29.5857475329704,"34.701796",URBANO
NOVA PÁDUA,NOVA PÁDUA,CAXIAS DO SUL,NORDESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA PÁDUA,-51.306824642212,-29.0300464452855,"619.071199",URBANO
NOVA PALMA,NOVA PALMA,RESTINGA SECA,CENTRO OCIDENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA PALMA,-53.4706351108828,-29.4730257379506,"120.769776",URBANO
CANHEMBORÁ,NOVA PALMA,RESTINGA SECA,CENTRO OCIDENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,CANHEMBORÁ,-53.299630643316,-29.471893414181,"74.337522",URBANO
VILA CRUZ,NOVA PALMA,RESTINGA SECA,CENTRO OCIDENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,VILA CRUZ,-53.4043225650009,-29.4758634300258,"494.460937",URBANO
NOVA PETRÓPOLIS,NOVA PETRÓPOLIS,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,NOVA PETRÓPOLIS,-51.1069539239561,-29.3762088694351,"555.710912",URBANO
DOS BOÊMIOS,NOVA PETRÓPOLIS,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,AUI,LINHA IMPERIAL,-51.0561055097527,-29.3658724752586,"640.77443",URBANO
DOS BOÊMIOS,NOVA PETRÓPOLIS,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,AUI,LINHA BRASIL,-51.0266126563748,-29.3424825056464,"538.624289",URBANO
PINHAL ALTO,NOVA PETRÓPOLIS,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,PINHAL ALTO,-51.0384921486566,-29.4141600016136,"621.559179",URBANO
VALE DO RIO CAÍ,NOVA PETRÓPOLIS,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,POVOADO,TEMERARIA,-51.1974125746113,-29.3672873669162,"65.260826",RURAL
VALE DO RIO CAÍ,NOVA PETRÓPOLIS,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,POVOADO,TIROL,-51.220442858942,-29.3852356157355,"59.670921",RURAL
NOVA PRATA,NOVA PRATA,GUAPORÉ,NORDESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA PRATA,-51.6089956920177,-28.7839447131902,"656.263826",URBANO
NOVA PRATA,NOVA PRATA,GUAPORÉ,NORDESTE RIO-GRANDENSE,RIO GRANDE DO SUL,AUI,RIO BRANCO,-51.6190976156612,-28.7273425707487,"717.857734",URBANO
NOVA RAMADA,NOVA RAMADA,IJUÍ,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA RAMADA,-53.7069373378916,-28.0826448724052,"462.85133",URBANO
NOVA ROMA DO SUL,NOVA ROMA DO SUL,CAXIAS DO SUL,NORDESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVA ROMA DO SUL,-51.4051574749651,-28.9847489120484,"579.184523",URBANO
NOVA SANTA RITA,NOVA SANTA RITA,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,NOVA SANTA RITA,-51.2752106890133,-29.8486155356247,"41.031603",URBANO
NOVA SANTA RITA,NOVA SANTA RITA,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,AUI,CAPÃO ALTO,-51.2800019749801,-29.7966834278554,"80.989888",URBANO
NOVO CABRAIS,NOVO CABRAIS,CACHOEIRA DO SUL,CENTRO ORIENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVO CABRAIS,-52.9550860641313,-29.7362546057332,"78.912459",URBANO
NOVO HAMBURGO,NOVO HAMBURGO,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,NOVO HAMBURGO,-51.1286052776319,-29.6863260251772,"34.990645",URBANO
NOVO HAMBURGO,NOVO HAMBURGO,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,POVOADO,MORRO DO PAULA,-51.0636280497566,-29.8087768560785,"209.733136",RURAL
NOVO MACHADO,NOVO MACHADO,SANTA ROSA,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVO MACHADO,-54.5033844145301,-27.5784006505782,"243.602112",URBANO
PRATOS,NOVO MACHADO,SANTA ROSA,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,PRATOS,-54.4886461366303,-27.507877612138,"185.058924",URBANO
NOVO TIRADENTES,NOVO TIRADENTES,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVO TIRADENTES,-53.1857025890656,-27.5635584344757,"333.510446",URBANO
NOVO XINGU,NOVO XINGU,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVO XINGU,-53.0641092994744,-27.7481146921356,"349.730883",URBANO
NOVO BARREIRO,NOVO BARREIRO,CARAZINHO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,NOVO BARREIRO,-53.1134988510144,-27.9067884670258,"382.093537",URBANO
OSÓRIO,OSÓRIO,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,OSÓRIO,-50.2667978126156,-29.8926970775174,"16.236464",URBANO
AGUAPÉS,OSÓRIO,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,AGUAPÉS,-50.2103433052271,-29.754742029838,"14.46021",URBANO
ATLÂNTIDA-SUL,OSÓRIO,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,ATLÂNTIDA-SUL,-50.0713871796951,-29.8616555900482,"7.995534",URBANO
BORUSSIA,OSÓRIO,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,BORUSSIA,-50.2755558271138,-29.8728848344102,"220.715352",URBANO
BORUSSIA,OSÓRIO,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,AUI,PARQUE ALTOS DA SERRA,-50.2844422634009,-29.8781919547271,"302.901162",URBANO
PASSINHOS,OSÓRIO,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,PASSINHOS,-50.3905214172281,-30.0302892139417,"24.347638",URBANO
SANTA LUZIA,OSÓRIO,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,SANTA LUZIA,-50.2004000589621,-29.9754426282441,"8.357383",URBANO
PAIM FILHO,PAIM FILHO,SANANDUVA,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,PAIM FILHO,-51.7615966409461,-27.7033080739322,"622.579497",URBANO
PALMARES DO SUL,PALMARES DO SUL,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,PALMARES DO SUL,-50.5060519722618,-30.2600666451319,"4.702949",URBANO
BACUPARI,PALMARES DO SUL,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,BACUPARI,-50.4611969430962,-30.4855698069891,"11.436477",URBANO
FLORESTA,SELBACH,NÃO-ME-TOQUE,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,FLORESTA,-52.9665032216354,-28.687503962423,"401.605244",URBANO
SENADOR SALGADO FILHO,SENADOR SALGADO FILHO,SANTO ÂNGELO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SENADOR SALGADO FILHO,-54.5454030325181,-28.0274895013967,"328.127093",URBANO
ESQUINA IPIRANGA,SENADOR SALGADO FILHO,SANTO ÂNGELO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,ESQUINA IPIRANGA,-54.549437622082,-28.1030053153674,"277.53502",URBANO
GIRUAZINHO,SENADOR SALGADO FILHO,SANTO ÂNGELO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,GIRUAZINHO,-54.5032573659803,-28.0101086777448,"391.873383",URBANO
VILA OITO DE AGOSTO,SENADOR SALGADO FILHO,SANTO ÂNGELO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,VILA OITO DE AGOSTO,-54.5880353824663,-27.9799997276601,"312.998221",URBANO
SENTINELA DO SUL,SENTINELA DO SUL,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,SENTINELA DO SUL,-51.5779817748104,-30.6133025970454,"56.927395",URBANO
SERAFINA CORRÊA,SERAFINA CORRÊA,GUAPORÉ,NORDESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SERAFINA CORRÊA,-51.9357086099403,-28.7107970714072,"506.569572",URBANO
SERAFINA CORRÊA,SERAFINA CORRÊA,GUAPORÉ,NORDESTE RIO-GRANDENSE,RIO GRANDE DO SUL,AUI,BALNEÁRIO CARREIRO,-51.8514317344529,-28.7029231283591,"435.72445",URBANO
SILVA JARDIM,SERAFINA CORRÊA,GUAPORÉ,NORDESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,SILVA JARDIM,-52.0410965284525,-28.6269534995858,"451.796785",URBANO
SÉRIO,SÉRIO,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SÉRIO,-52.267455830945,-29.3867600898773,"652.507976",URBANO
SERTÃO,SERTÃO,PASSO FUNDO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SERTÃO,-52.2597378611455,-27.9807735548475,"744.304812",URBANO
ENGENHEIRO LUIZ ENGLERT,SERTÃO,PASSO FUNDO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,ENGENHEIRO LUIZ ENGLERT,-52.2742203143904,-28.0375568735833,"731.765328",URBANO
SERTÃO SANTANA,SERTÃO SANTANA,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,SERTÃO SANTANA,-51.6042499160429,-30.4654278903326,"76.654645",URBANO
SERTÃO SANTANA,SERTÃO SANTANA,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,POVOADO,PIRAPÓ,-51.6371161016366,-30.5032071733388,"80.087035",RURAL
SERTÃO SANTANA,SERTÃO SANTANA,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,POVOADO,VILA DOBRADA,-51.6299616070405,-30.4692606818979,"80.092567",RURAL
SETE DE SETEMBRO,SETE DE SETEMBRO,CERRO LARGO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SETE DE SETEMBRO,-54.4636861823155,-28.1304163233711,"266.635159",URBANO
SEVERIANO DE ALMEIDA,SEVERIANO DE ALMEIDA,ERECHIM,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SEVERIANO DE ALMEIDA,-52.120656296054,-27.4327929836269,"492.387781",URBANO
SEVERIANO DE ALMEIDA,SEVERIANO DE ALMEIDA,ERECHIM,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,AUI,CERRO DO MEIO DIA,-52.0798679071075,-27.4342256698585,"775.807387",URBANO
MIRIM,SEVERIANO DE ALMEIDA,ERECHIM,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,MIRIM,-52.0738326833789,-27.3779297588483,"424.748949",URBANO
SILVEIRA MARTINS,SILVEIRA MARTINS,RESTINGA SECA,CENTRO OCIDENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SILVEIRA MARTINS,-53.5852374736119,-29.6452500585474,"433.416889",URBANO
SINIMBU,SINIMBU,SANTA CRUZ DO SUL,CENTRO ORIENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SINIMBU,-52.5216363086253,-29.5290681570186,"81.395755",URBANO
SINIMBU,SINIMBU,SANTA CRUZ DO SUL,CENTRO ORIENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,POVOADO,PINHAL,-52.6530110525936,-29.3555534235207,"609.055432",RURAL
SOBRADINHO,SOBRADINHO,SANTA CRUZ DO SUL,CENTRO ORIENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SOBRADINHO,-53.0251679436161,-29.4147731341294,"368.076194",URBANO
SOLEDADE,SOLEDADE,SOLEDADE,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,SOLEDADE,-52.5098661711662,-28.8277379536692,"705.73534",URBANO
BUGRE,SOLEDADE,SOLEDADE,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,BUGRE,-52.7007681337718,-28.7766748512909,"471.729087",URBANO
PINHAL,SOLEDADE,SOLEDADE,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,PINHAL,-52.2699953627362,-28.6708453332674,"681.106258",URBANO
SANTA TEREZINHA,SOLEDADE,SOLEDADE,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,SANTA TEREZINHA,-52.5050186755124,-28.7051825371487,"549.845315",URBANO
TABAÍ,TABAÍ,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,TABAÍ,-51.7274751185081,-29.6877706241649,"32.344784",URBANO
TAPEJARA,TAPEJARA,PASSO FUNDO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,TAPEJARA,-52.0221325276641,-28.084171059706,"710.084771",URBANO
VILA CAMPOS,TAPEJARA,PASSO FUNDO,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,VILA CAMPOS,-51.9425663479644,-28.069113956345,"596.184797",URBANO
TAPERA,TAPERA,NÃO-ME-TOQUE,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,TAPERA,-52.8714671740768,-28.6249501911655,"413.000047",URBANO
SÃO PEDRO,TAPERA,NÃO-ME-TOQUE,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,SÃO PEDRO,-52.9075799137428,-28.6294654859557,"383.81994",URBANO
VILA PAZ,TAPERA,NÃO-ME-TOQUE,NOROESTE RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,VILA PAZ,-52.850997431312,-28.7193545865989,"360.608226",URBANO
TAPES,TAPES,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,TAPES,-51.3944987057587,-30.673172903847,"8.191934",URBANO
TAPES,TAPES,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,POVOADO,NOVA TAPES,-51.547298119167,-30.6384966207322,"69.456985",RURAL
TAQUARA,TAQUARA,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,CIDADE,TAQUARA,-50.7811686192558,-29.6505131042758,"32.076714",URBANO
FAZENDA FIALHO,TAQUARA,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,FAZENDA FIALHO,-50.8858183080107,-29.7688199810007,"260.580945",URBANO
PADILHA,TAQUARA,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,PADILHA,-50.6746718363062,-29.5545945771213,"65.251757",URBANO
PEGA FOGO,TAQUARA,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,PEGA FOGO,-50.914970357025,-29.7225162073825,"36.833796",URBANO
PEGA FOGO,TAQUARA,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,POVOADO,MORRO DA PEDRA,-50.8936811270895,-29.7009960420139,"66.665958",RURAL
RIO DA ILHA,TAQUARA,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,RIO DA ILHA,-50.6897330582691,-29.6109430027875,"35.362313",URBANO
SANTA CRUZ DA CONCÓRDIA,TAQUARA,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,SANTA CRUZ DA CONCÓRDIA,-50.8515794803705,-29.7407300912657,"228.165729",URBANO
TAQUARI,TAQUARI,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,CIDADE,TAQUARI,-51.8627764842002,-29.8028008516735,"44.473898",URBANO
AMORAS,TAQUARI,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,RIO GRANDE DO SUL,VILA,AMORAS,-51.8570395347727,-29.7025072106919,"50.580092",URBANO
ÁGUAS CLARAS,VIAMÃO,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,RIO GRANDE DO SUL,VILA,ÁGUAS CLARAS,-50.875262822705,-30.1413882722451,"58.350499",URBANO
PASSO MANSO,TAIÓ,RIO DO SUL,VALE DO ITAJAÍ,SANTA CATARINA,VILA,PASSO MANSO,-50.1125292650584,-27.0504146107756,"380.532767",URBANO
TANGARÁ,TANGARÁ,JOAÇABA,OESTE CATARINENSE,SANTA CATARINA,CIDADE,TANGARÁ,-51.245914375254,-27.1010111042277,"684.572965",URBANO
IRAKITAN,TANGARÁ,JOAÇABA,OESTE CATARINENSE,SANTA CATARINA,VILA,IRAKITAN,-51.0407291997514,-27.1462716488158,"813.459615",URBANO
MARARI,TANGARÁ,JOAÇABA,OESTE CATARINENSE,SANTA CATARINA,VILA,MARARI,-51.114570257145,-27.2080670206089,"1016.265245",URBANO
TIGRINHOS,TIGRINHOS,CHAPECÓ,OESTE CATARINENSE,SANTA CATARINA,CIDADE,TIGRINHOS,-53.1575419839148,-26.6894748377594,"633.510948",URBANO
TIJUCAS,TIJUCAS,TIJUCAS,GRANDE FLORIANÓPOLIS,SANTA CATARINA,CIDADE,TIJUCAS,-48.6320705638696,-27.2394536072106,"3.337707",URBANO
TIMBÉ DO SUL,TIMBÉ DO SUL,ARARANGUÁ,SUL CATARINENSE,SANTA CATARINA,CIDADE,TIMBÉ DO SUL,-49.8441177627943,-28.8325174934795,"122.884436",URBANO
TIMBÓ,TIMBÓ,BLUMENAU,VALE DO ITAJAÍ,SANTA CATARINA,CIDADE,TIMBÓ,-49.2777122897972,-26.8229025749878,"70.572382",URBANO
TIMBÓ GRANDE,TIMBÓ GRANDE,CANOINHAS,NORTE CATARINENSE,SANTA CATARINA,CIDADE,TIMBÓ GRANDE,-50.6746741364894,-26.6178284910438,"958.780823",URBANO
TIMBÓ GRANDE,TIMBÓ GRANDE,CANOINHAS,NORTE CATARINENSE,SANTA CATARINA,NÚCLEO,BURITI,-50.6027688347804,-26.5630433871498,"967.457092",RURAL
TRÊS BARRAS,TRÊS BARRAS,CANOINHAS,NORTE CATARINENSE,SANTA CATARINA,CIDADE,TRÊS BARRAS,-50.3054193679948,-26.11409633676,"787.960664",URBANO
SÃO CRISTÓVÃO,TRÊS BARRAS,CANOINHAS,NORTE CATARINENSE,SANTA CATARINA,VILA,SÃO CRISTÓVÃO,-50.3841694193336,-26.1452852027076,"758.998912",URBANO
TREVISO,TREVISO,CRICIÚMA,SUL CATARINENSE,SANTA CATARINA,CIDADE,TREVISO,-49.455933378851,-28.5184848579408,"152.239075",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,CIDADE,TREZE DE MAIO,-49.1448153071747,-28.558140037514,"186.566663",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,BAIRRO INDUSTRIAL,-49.1777226934278,-28.6314163460058,"14.699586",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,LOTEAMENTO SALVAN,-49.1663084307327,-28.5563828101996,"196.529441",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,VILA MARIA,-49.1454494198629,-28.5484069236068,"246.180841",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,MORRO DA ANTENA,-49.1306516573447,-28.5598578401896,"137.365398",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,RIO SALTO,-49.1365196061039,-28.5619023171437,"171.74821",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,LOTEAMENTO RIO SALTO,-49.148046132872,-28.5692256230446,"191.112461",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,VILA NANDI,-49.167443346784,-28.5755927394609,"194.117452",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,MONTE ALEGRE,-49.179450910657,-28.6167541206327,"18.341383",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,SÃO SEBASTIÃO,-49.2275216047961,-28.5924856810753,"27.835292",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,SANTA CRUZ,-49.2028941624384,-28.5764786187884,"242.024073",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,LAJEADO,-49.191524574784,-28.5537475073787,"273.658532",URBANO
TREZE DE MAIO,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,RIO VARGEDO,-49.1970631722711,-28.5296899628804,"380.544479",URBANO
SÃO GABRIEL,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,VILA,SÃO GABRIEL,-49.1055882989569,-28.5789007588583,"15.196716",URBANO
SÃO GABRIEL,TREZE DE MAIO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,LAJE,-49.0766075903413,-28.5479543512107,"13.463981",URBANO
TREZE TÍLIAS,TREZE TÍLIAS,JOAÇABA,OESTE CATARINENSE,SANTA CATARINA,CIDADE,TREZE TÍLIAS,-51.4146746650895,-26.9985363058706,"796.460291",URBANO
TROMBUDO CENTRAL,TROMBUDO CENTRAL,RIO DO SUL,VALE DO ITAJAÍ,SANTA CATARINA,CIDADE,TROMBUDO CENTRAL,-49.792478234056,-27.3030195290903,"354.800214",URBANO
TUBARÃO,TUBARÃO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,CIDADE,TUBARÃO,-49.0052680770245,-28.4800339478501,"15.637309",URBANO
TUBARÃO,TUBARÃO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,AUI,RIO DO POUSO,-49.1087698021126,-28.4151427638683,"24.697291",URBANO
TUBARÃO,TUBARÃO,TUBARÃO,SUL CATARINENSE,SANTA CATARINA,POVOADO,CONGONHAS,-49.0005719946244,-28.5264077522362,"84.488424",RURAL
TUNÁPOLIS,TUNÁPOLIS,SÃO MIGUEL D'OESTE,OESTE CATARINENSE,SANTA CATARINA,CIDADE,TUNÁPOLIS,-53.641459736047,-26.9722235914893,"420.176826",URBANO
TURVO,TURVO,ARARANGUÁ,SUL CATARINENSE,SANTA CATARINA,CIDADE,TURVO,-49.6808657451159,-28.9247492173882,"29.409857",URBANO
TURVO,TURVO,ARARANGUÁ,SUL CATARINENSE,SANTA CATARINA,AUI,RODEIO DE AREIA,-49.755474451315,-28.8778745637553,"59.357125",URBANO
TURVO,TURVO,ARARANGUÁ,SUL CATARINENSE,SANTA CATARINA,AUI,VILA PROGRESSO,-49.7844849722823,-28.8572068348455,"76.534893",URBANO
MORRO CHATO,TURVO,ARARANGUÁ,SUL CATARINENSE,SANTA CATARINA,VILA,MORRO CHATO,-49.7132104735432,-28.842782888498,"52.973157",URBANO
UNIÃO DO OESTE,UNIÃO DO OESTE,CHAPECÓ,OESTE CATARINENSE,SANTA CATARINA,CIDADE,UNIÃO DO OESTE,-52.8514964564325,-26.7617370137475,"454.134517",URBANO
URUBICI,URUBICI,CAMPOS DE LAGES,SERRANA,SANTA CATARINA,CIDADE,URUBICI,-49.5882056111042,-28.0045549120329,"906.917347",URBANO
ÁGUAS BRANCAS,URUBICI,CAMPOS DE LAGES,SERRANA,SANTA CATARINA,VILA,ÁGUAS BRANCAS,-49.5771364992199,-27.9553821192297,"938.896064",URBANO
SANTA TERESINHA,URUBICI,CAMPOS DE LAGES,SERRANA,SANTA CATARINA,VILA,SANTA TERESINHA,-49.4994724381769,-28.023391348172,"925.620017",URBANO
URUPEMA,URUPEMA,CAMPOS DE LAGES,SERRANA,SANTA CATARINA,CIDADE,URUPEMA,-49.8732112423988,-27.9526858098159,"1345.417112",URBANO
URUSSANGA,URUSSANGA,CRICIÚMA,SUL CATARINENSE,SANTA CATARINA,CIDADE,URUSSANGA,-49.3191079185647,-28.5199662039211,"47.447581",URBANO
URUSSANGA,URUSSANGA,CRICIÚMA,SUL CATARINENSE,SANTA CATARINA,POVOADO,RIO AMÉRICA,-49.3686372900724,-28.5128522190435,"262.461216",RURAL
URUSSANGA,URUSSANGA,CRICIÚMA,SUL CATARINENSE,SANTA CATARINA,POVOADO,SANTANA,-49.3564892690113,-28.466157340677,"309.111261",RURAL
VARGEÃO,VARGEÃO,XANXERÊ,OESTE CATARINENSE,SANTA CATARINA,CIDADE,VARGEÃO,-52.154105650118,-26.8639833173705,"896.049394",URBANO
VARGEM,VARGEM,CURITIBANOS,SERRANA,SANTA CATARINA,CIDADE,VARGEM,-50.9781506256549,-27.4899701004296,"778.100174",URBANO
